pi_time,state_time,mot_ang,mot_vel,mot_acc,mot_volt,mot_cur,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang
1713469398.2506015,7202068,861,0,1,-352,-1263,24014,204,35,79,0,0,3910
1713469398.2546065,7202072,861,-1,1,-352,-1259,24013,203,35,79,0,0,3910
1713469398.2585964,7202076,862,4,4,-344,-1259,24013,203,35,79,0,0,3910
1713469398.2626154,7202080,859,-13,-3,-352,-1262,24013,203,35,79,0,0,3910
1713469398.266641,7202084,860,3,-4,-352,-1261,24014,194,35,79,0,0,3910
1713469398.2706063,7202088,861,3,0,-344,-1262,24014,194,35,79,0,0,3910
1713469398.2745883,7202092,860,1,2,-352,-1262,24014,186,35,79,0,0,3910
1713469398.2785947,7202096,861,-1,2,-352,-1260,24014,186,35,79,0,0,3910
1713469398.282578,7202100,861,2,0,-344,-1263,24014,186,35,79,0,0,3910
1713469398.286579,7202104,861,1,4,-344,-1262,24014,199,35,79,0,0,3910
1713469398.2905884,7202108,861,3,-2,-352,-1260,24014,199,35,79,0,0,3910
1713469398.2945883,7202112,861,-2,-2,-360,-1261,24012,214,35,79,0,0,3910
1713469398.298591,7202116,862,3,2,-344,-1261,24012,214,35,79,0,0,3910
1713469398.3030448,7202120,860,-7,-4,-344,-1260,24012,214,35,79,0,0,3910
1713469398.3066132,7202124,861,1,0,-352,-1257,24010,225,35,79,0,0,3910
1713469398.3106034,7202128,861,0,2,-352,-1255,24010,225,35,79,0,0,3910
1713469398.3175747,7202135,861,2,1,-336,-1264,24010,221,35,79,0,0,3910
1713469398.3191552,7202136,861,1,0,-344,-1264,24010,221,35,79,0,0,3910
1713469398.322898,7202140,861,0,-1,-352,-1260,24010,221,35,79,0,0,3908
1713469398.3266025,7202144,861,1,2,-352,-1261,24007,211,35,79,0,0,3910
1713469398.3308167,7202148,861,2,2,-344,-1262,24007,211,35,79,0,0,3908
1713469398.3345954,7202152,860,-3,0,-352,-1264,24004,214,35,79,0,0,3910
1713469398.3386002,7202156,861,2,0,-352,-1261,24004,214,35,79,0,0,3910
1713469398.3425856,7202160,860,-3,-4,-352,-1263,24004,214,35,79,0,0,3910
1713469398.3465636,7202164,861,6,-3,-344,-1261,24002,207,35,79,0,0,3909
1713469398.3505554,7202168,860,-3,-2,-344,-1261,24002,207,35,79,0,0,3910
1713469398.354552,7202172,860,0,0,-352,-1259,24001,211,35,79,0,0,3909
1713469398.3585608,7202176,861,2,1,-344,-1256,24001,211,35,79,0,0,3909
1713469398.3679483,7202185,860,0,0,-336,-1261,24000,185,35,79,0,0,3909
1713469398.3693135,7202186,861,0,1,-344,-1263,24000,185,35,79,0,0,3909
1713469398.3705568,7202188,860,-2,-2,-344,-1263,24000,185,35,79,0,0,3908
1713469398.3746018,7202192,862,5,-2,-352,-1261,24000,183,35,79,0,0,3909
1713469398.378555,7202196,862,-1,2,-352,-1260,24000,183,35,79,0,0,3910
1713469398.3828063,7202200,861,-5,-3,-344,-1265,24000,183,35,79,0,0,3910
1713469398.386561,7202204,860,-2,-3,-352,-1262,24003,183,35,79,0,0,3908
1713469398.3905547,7202208,861,2,0,-344,-1260,24003,183,35,79,0,0,3909
1713469398.394553,7202212,861,-2,1,-360,-1261,24005,193,35,79,0,0,3909
1713469398.3985622,7202216,861,-2,0,-352,-1260,24005,193,35,79,0,0,3908
1713469398.40255,7202220,861,0,-1,-344,-1258,24005,193,35,79,0,0,3910
1713469398.4065588,7202224,860,-2,-3,-352,-1258,24003,184,35,79,0,0,3910
1713469398.4105525,7202228,862,3,-3,-352,-1258,24003,184,35,79,0,0,3910
1713469398.4145508,7202232,861,-6,0,-344,-1264,24005,190,35,79,0,0,3909
1713469398.4185774,7202236,862,9,0,-344,-1264,24005,190,35,79,0,0,3910
1713469398.4225538,7202240,861,-3,1,-352,-1260,24005,190,35,79,0,0,3909
1713469398.4265614,7202244,861,4,-1,-344,-1261,24007,200,35,79,0,0,3910
1713469398.4310954,7202248,860,-6,1,-352,-1262,24007,200,35,79,0,0,3908
1713469398.4346657,7202252,861,2,-2,-352,-1261,24009,201,35,79,0,0,3910
1713469398.4385521,7202256,861,0,3,-344,-1264,24009,201,35,79,0,0,3908
1713469398.4425545,7202260,860,-1,-1,-352,-1264,24009,201,35,79,0,0,3910
1713469398.4465575,7202264,862,5,0,-360,-1261,24007,202,35,79,0,0,3910
1713469398.4505541,7202268,859,-12,1,-360,-1260,24007,202,35,79,0,0,3910
1713469398.4545527,7202272,860,1,-1,-352,-1261,24009,200,35,79,0,0,3910
1713469398.4587612,7202276,861,0,0,-352,-1258,24009,200,35,79,0,0,3910
1713469398.4625547,7202280,861,0,-6,-352,-1259,24009,200,35,79,0,0,3910
1713469398.4665582,7202284,860,-2,-2,-352,-1262,24009,211,35,79,0,0,3910
1713469398.4705586,7202288,861,5,0,-344,-1262,24009,211,35,79,0,0,3910
1713469398.4747024,7202292,861,0,4,-344,-1260,24009,219,35,79,0,0,3910
1713469398.4785562,7202296,861,-3,-1,-344,-1261,24009,219,35,79,0,0,3910
1713469398.4825623,7202300,860,0,2,-344,-1265,24009,219,35,79,0,0,3910
1713469398.4865565,7202304,861,4,5,-352,-1261,24006,219,35,79,0,0,3910
1713469398.4905682,7202308,860,-4,-5,-352,-1262,24006,219,35,79,0,0,3910
1713469398.494556,7202312,860,-1,1,-360,-1261,24006,202,35,79,0,0,3910
1713469398.4986112,7202316,860,-3,2,-344,-1260,24006,202,35,79,0,0,3909
1713469398.5025527,7202320,862,7,6,-352,-1260,24006,202,35,79,0,0,3910
1713469398.506569,7202324,862,0,-2,-344,-1257,24007,189,35,79,0,0,3910
1713469398.5105898,7202328,860,-6,-4,-352,-1259,24007,189,35,79,0,0,3909
1713469398.5147507,7202332,861,7,2,-336,-1261,24012,198,35,79,0,0,3909
1713469398.5185513,7202336,862,5,1,-352,-1262,24012,198,35,79,0,0,3910
1713469398.522568,7202340,861,1,6,-352,-1259,24012,198,35,79,0,0,3910
1713469398.5265613,7202344,861,4,0,-352,-1264,24013,212,35,79,0,0,3908
1713469398.53055,7202348,861,-3,3,-352,-1265,24013,212,35,79,0,0,3910
1713469398.534558,7202352,860,-3,5,-360,-1263,24010,212,35,79,0,0,3909
1713469398.5385544,7202356,860,-7,-3,-344,-1263,24010,212,35,79,0,0,3908
1713469398.5425587,7202360,861,9,-1,-352,-1264,24010,212,35,79,0,0,3909
1713469398.5465586,7202364,861,-2,3,-352,-1259,24011,204,35,79,0,0,3910
1713469398.5505607,7202368,861,0,0,-352,-1260,24011,204,35,79,0,0,3910
1713469398.5545504,7202372,860,-1,3,-352,-1259,24013,200,35,79,0,0,3910
1713469398.5585704,7202376,861,0,-4,-344,-1258,24013,200,35,79,0,0,3910
1713469398.5625536,7202380,860,-2,2,-352,-1258,24013,200,35,79,0,0,3910
1713469398.5665612,7202384,861,5,0,-344,-1260,24014,202,35,79,0,0,3910
1713469398.570552,7202388,861,-5,0,-352,-1263,24014,202,35,79,0,0,3909
1713469398.5745523,7202392,860,-1,-2,-352,-1264,24013,200,35,79,0,0,3910
1713469398.5785916,7202396,861,5,-1,-352,-1261,24013,200,35,79,0,0,3911
1713469398.5825517,7202400,860,-4,-1,-352,-1263,24013,200,35,79,0,0,3910
1713469398.5865543,7202404,860,-1,-2,-344,-1264,24009,202,35,79,0,0,3910
1713469398.5905535,7202408,860,0,3,-352,-1261,24009,202,35,79,0,0,3910
1713469398.5945528,7202412,861,5,1,-352,-1259,24013,196,35,79,0,0,3910
1713469398.5985823,7202416,861,-1,-3,-344,-1259,24013,196,35,79,0,0,3910
1713469398.6025515,7202420,861,-4,-4,-344,-1260,24013,196,35,79,0,0,3909
1713469398.6065562,7202424,860,-2,-1,-352,-1260,24014,202,35,79,0,0,3910
1713469398.610553,7202428,861,6,-2,-360,-1257,24014,202,35,79,0,0,3910
1713469398.6145518,7202432,861,-2,1,-352,-1260,24015,204,35,79,0,0,3910
1713469398.6185622,7202436,860,-2,5,-352,-1262,24015,204,35,79,0,0,3909
1713469398.6225514,7202440,860,3,2,-352,-1266,24015,204,35,79,0,0,3910
1713469398.626552,7202444,861,0,0,-344,-1264,24015,205,35,79,0,0,3910
1713469398.6305707,7202448,861,1,-2,-352,-1261,24015,205,35,79,0,0,3908
1713469398.6350815,7202452,861,-7,-2,-352,-1261,24017,212,35,79,0,0,3908
1713469398.638554,7202456,860,-3,-2,-352,-1263,24017,212,35,79,0,0,3908
1713469398.6425502,7202460,861,3,-2,-344,-1262,24017,212,35,79,0,0,3908
1713469398.646556,7202464,860,-1,0,-344,-1260,24016,204,35,79,0,0,3909
1713469398.6505504,7202468,860,0,-1,-352,-1261,24016,204,35,79,0,0,3909
1713469398.6545494,7202472,861,2,-4,-344,-1261,24012,208,35,79,0,0,3910
1713469398.658595,7202476,860,-4,4,-352,-1260,24012,208,35,79,0,0,3909
1713469398.6625507,7202480,860,0,-1,-352,-1259,24012,208,35,79,0,0,3908
1713469398.666554,7202484,859,-2,6,-360,-1261,24006,208,35,79,0,0,3910
1713469398.6705506,7202488,860,5,1,-344,-1263,24006,208,35,79,0,0,3910
1713469398.6745982,7202492,862,6,1,-344,-1264,24006,203,35,79,0,0,3909
1713469398.6785545,7202496,861,0,-3,-352,-1262,24006,203,35,79,0,0,3910
1713469398.6825607,7202500,861,-4,-5,-352,-1260,24006,203,35,79,0,0,3909
1713469398.686556,7202504,861,-4,-3,-352,-1263,24014,205,35,79,0,0,3910
1713469398.6905978,7202508,860,-1,0,-352,-1261,24014,205,35,79,0,0,3910
1713469398.6945512,7202512,861,8,0,-344,-1262,24017,213,35,79,0,0,3908
1713469398.6986868,7202516,861,-1,4,-352,-1261,24017,213,35,79,0,0,3909
1713469398.702553,7202520,861,3,-4,-352,-1261,24017,213,35,79,0,0,3910
1713469398.7065716,7202524,860,-1,4,-352,-1261,24014,207,35,79,0,0,3908
1713469398.7106128,7202528,861,1,-2,-352,-1258,24014,207,35,79,0,0,3909
1713469398.7145672,7202532,860,-3,2,-344,-1260,24012,198,35,79,0,0,3910
1713469398.7185607,7202536,860,0,-1,-344,-1261,24012,198,35,79,0,0,3910
1713469398.722565,7202540,860,-2,1,-360,-1261,24012,198,35,79,0,0,3910
1713469398.7265542,7202544,861,4,2,-352,-1263,24025,208,35,79,0,0,3908
1713469398.730555,7202548,860,-1,-2,-344,-1265,24025,208,35,79,0,0,3910
1713469398.7345502,7202552,860,-1,-4,-352,-1262,24038,229,35,79,0,0,3909
1713469398.7385626,7202556,861,-1,2,-352,-1262,24038,229,35,79,0,0,3910
1713469398.7425513,7202560,860,-2,6,-352,-1264,24038,229,35,79,0,0,3910
1713469398.7465603,7202564,861,0,-3,-352,-1261,24040,242,35,79,0,0,3909
1713469398.7505484,7202568,860,1,0,-352,-1258,24040,242,35,79,0,0,3908
1713469398.754544,7202572,861,2,-2,-344,-1257,24029,241,35,79,0,0,3910
1713469398.7585514,7202576,860,-1,0,-344,-1258,24029,241,35,79,0,0,3910
1713469398.7625482,7202580,861,4,-1,-352,-1262,24029,241,35,79,0,0,3910
1713469398.7665522,7202584,860,-7,-1,-352,-1261,24022,223,35,79,0,0,3910
1713469398.770563,7202588,860,0,3,-344,-1263,24022,223,35,79,0,0,3910
1713469398.7745464,7202592,861,4,-1,-352,-1262,24018,218,35,79,0,0,3910
1713469398.7786307,7202596,860,-6,1,-352,-1262,24018,218,35,79,0,0,3910
1713469398.782549,7202600,859,0,1,-352,-1264,24018,218,35,79,0,0,3908
1713469398.786556,7202604,861,6,5,-352,-1262,24012,233,35,79,0,0,3909
1713469398.7905483,7202608,861,2,1,-352,-1262,24012,233,35,79,0,0,3910
1713469398.7945468,7202612,860,-7,-1,-352,-1262,24007,228,35,79,0,0,3910
1713469398.798551,7202616,861,5,-3,-352,-1259,24007,228,35,79,0,0,3910
1713469398.8025465,7202620,860,-10,2,-352,-1258,24007,228,35,79,0,0,3909
1713469398.8065498,7202624,860,1,-1,-352,-1258,24007,206,35,79,0,0,3908
1713469398.8105445,7202628,860,-3,2,-352,-1259,24007,206,35,79,0,0,3909
1713469398.8145492,7202632,861,4,-1,-344,-1262,24017,197,35,79,0,0,3908
1713469398.818547,7202636,860,-7,-1,-352,-1265,24017,197,35,79,0,0,3910
1713469398.8225493,7202640,860,3,-2,-352,-1264,24017,197,35,79,0,0,3909
1713469398.8265512,7202644,861,5,0,-352,-1263,24018,205,35,79,0,0,3909
1713469398.8305457,7202648,860,-2,-2,-352,-1261,24018,205,35,79,0,0,3908
1713469398.834569,7202652,861,3,-4,-344,-1262,24014,212,35,79,0,0,3910
1713469398.8385594,7202656,860,-3,-2,-344,-1263,24014,212,35,79,0,0,3908
1713469398.8425763,7202660,861,3,1,-344,-1259,24014,212,35,79,0,0,3910
1713469398.8465545,7202664,860,-6,7,-352,-1259,24011,217,35,79,0,0,3910
1713469398.850551,7202668,860,1,-2,-352,-1259,24011,217,35,79,0,0,3910
1713469398.854548,7202672,860,0,-3,-352,-1258,24012,202,35,79,0,0,3910
1713469398.8585513,7202676,861,4,1,-352,-1259,24012,202,35,79,0,0,3908
1713469398.8625488,7202680,861,3,-1,-352,-1260,24012,202,35,79,0,0,3910
1713469398.8665502,7202684,861,-2,-2,-352,-1262,24014,196,35,79,0,0,3910
1713469398.8705506,7202688,861,2,0,-344,-1263,24014,196,35,79,0,0,3908
1713469398.8745499,7202692,861,0,0,-352,-1263,24012,201,35,79,0,0,3910
1713469398.8785644,7202696,861,3,-1,-352,-1261,24012,201,35,79,0,0,3910
1713469398.882549,7202700,861,1,-2,-352,-1263,24012,201,35,79,0,0,3910
1713469398.886552,7202704,860,-3,1,-344,-1262,24010,200,35,79,0,0,3909
1713469398.8905478,7202708,861,1,2,-352,-1262,24010,200,35,79,0,0,3910
1713469398.8945456,7202712,860,-2,1,-352,-1262,24012,205,35,79,0,0,3909
1713469398.89855,7202716,860,1,4,-352,-1261,24012,205,35,79,0,0,3909
1713469398.9025497,7202720,860,0,2,-352,-1259,24012,205,35,79,0,0,3910
1713469398.906563,7202724,860,1,4,-352,-1258,24016,202,35,79,0,0,3909
1713469398.910593,7202728,862,11,3,-352,-1257,24016,202,35,79,0,0,3908
1713469398.9145648,7202732,861,-5,0,-344,-1260,24017,226,35,79,0,0,3908
1713469398.9185536,7202736,860,-2,-5,-344,-1262,24017,226,35,79,0,0,3910
1713469398.9225829,7202740,861,2,0,-352,-1261,24017,226,35,79,0,0,3910
1713469398.9265873,7202744,860,-4,1,-360,-1263,24015,215,35,79,0,0,3908
1713469398.9309404,7202748,861,4,2,-352,-1262,24015,215,35,79,0,0,3909
1713469398.9345593,7202752,861,1,4,-352,-1262,24016,214,35,79,0,0,3910
1713469398.9385505,7202756,861,2,1,-344,-1265,24016,214,35,79,0,0,3910
1713469398.9430702,7202760,860,-3,-2,-352,-1263,24016,214,35,79,0,0,3910
1713469398.946595,7202764,859,-4,-1,-360,-1261,24017,189,35,79,0,0,3910
1713469398.9505482,7202768,860,0,2,-344,-1264,24017,189,35,79,0,0,3909
1713469398.954548,7202772,860,1,-4,-344,-1262,24017,193,35,79,0,0,3910
1713469398.958552,7202776,861,0,2,-352,-1255,24017,193,35,79,0,0,3910
1713469398.9625475,7202780,861,1,0,-344,-1258,24017,193,35,79,0,0,3910
1713469398.9665515,7202784,859,-5,1,-352,-1262,24013,197,35,79,0,0,3909
1713469398.970559,7202788,862,8,-1,-336,-1265,24013,197,35,79,0,0,3910
1713469398.9745479,7202792,860,-3,5,-352,-1262,24014,207,35,79,0,0,3909
1713469398.978556,7202796,859,-1,-1,-352,-1261,24014,207,35,79,0,0,3910
1713469398.982547,7202800,860,4,-6,-352,-1261,24014,207,35,79,0,0,3910
1713469398.986563,7202804,859,-3,0,-352,-1261,24017,213,35,79,0,0,3908
1713469398.9905477,7202808,861,7,4,-344,-1264,24017,213,35,79,0,0,3910
1713469398.9945476,7202812,861,0,3,-344,-1263,24021,213,35,79,0,0,3910
1713469398.9986053,7202816,861,0,1,-344,-1261,24021,213,35,79,0,0,3910
1713469399.0025465,7202820,860,-5,-3,-352,-1258,24021,213,35,79,0,0,3910
1713469399.006549,7202824,860,0,1,-344,-1259,24018,212,35,79,0,0,3910
1713469399.0105462,7202828,860,-1,0,-352,-1258,24018,212,35,79,0,0,3910
1713469399.014545,7202832,860,0,-1,-352,-1258,24014,198,35,79,0,0,3910
1713469399.0185492,7202836,860,0,1,-344,-1263,24014,198,35,79,0,0,3910
1713469399.0225477,7202840,861,1,-1,-352,-1263,24014,198,35,79,0,0,3909
1713469399.0265496,7202844,860,0,5,-360,-1261,24014,190,35,79,0,0,3910
1713469399.0305438,7202848,861,3,-4,-352,-1262,24014,190,35,79,0,0,3910
1713469399.034547,7202852,859,-7,1,-352,-1264,24018,185,35,79,0,0,3910
1713469399.0385485,7202856,861,5,1,-352,-1261,24018,185,35,79,0,0,3910
1713469399.0425448,7202860,861,-7,0,-344,-1263,24018,185,35,79,0,0,3910
1713469399.0465841,7202864,860,-3,0,-352,-1262,24018,189,35,79,0,0,3910
1713469399.0524683,7202870,859,1,3,-336,-1258,24018,189,35,79,0,0,3910
1713469399.0545795,7202872,861,5,5,-344,-1262,24017,210,35,79,0,0,3910
1713469399.058564,7202876,861,1,-3,-352,-1258,24017,210,35,79,0,0,3909
1713469399.0625482,7202880,860,-1,-1,-352,-1258,24017,210,35,79,0,0,3909
1713469399.0665584,7202884,860,1,-5,-360,-1261,24015,224,35,79,0,0,3909
1713469399.0705762,7202888,861,0,0,-336,-1263,24015,224,35,79,0,0,3911
1713469399.0745473,7202892,861,-2,2,-352,-1262,24013,214,35,79,0,0,3911
1713469399.0785508,7202896,861,0,0,-360,-1259,24013,214,35,79,0,0,3910
1713469399.0825548,7202900,860,0,-1,-352,-1262,24013,214,35,79,0,0,3910
1713469399.0865474,7202904,860,-2,-1,-344,-1263,24011,198,35,79,0,0,3910
1713469399.090543,7202908,861,1,0,-352,-1262,24011,198,35,79,0,0,3910
1713469399.0945451,7202912,860,-1,0,-352,-1262,24007,209,35,79,0,0,3911
1713469399.0986063,7202916,860,1,0,-352,-1260,24007,209,35,79,0,0,3910
1713469399.1025448,7202920,861,7,2,-336,-1259,24007,209,35,79,0,0,3909
1713469399.1065607,7202924,860,-2,3,-352,-1259,24009,214,35,79,0,0,3910
1713469399.1105866,7202928,861,8,2,-352,-1256,24009,214,35,79,0,0,3909
1713469399.1145627,7202932,860,-2,1,-352,-1260,24009,220,35,79,0,0,3909
1713469399.1185462,7202936,860,-3,-1,-344,-1260,24009,220,35,79,0,0,3910
1713469399.1225684,7202940,861,5,-2,-352,-1261,24009,220,35,79,0,0,3910
1713469399.126587,7202944,861,-4,1,-352,-1261,24011,217,35,79,0,0,3910
1713469399.1305516,7202948,860,0,2,-344,-1265,24011,217,35,79,0,0,3910
1713469399.134544,7202952,860,1,-1,-344,-1260,24010,214,35,79,0,0,3910
1713469399.1385572,7202956,859,-5,0,-352,-1260,24010,214,35,79,0,0,3910
1713469399.1425436,7202960,860,1,0,-352,-1262,24010,214,35,79,0,0,3909
1713469399.1465466,7202964,860,0,-1,-352,-1260,24011,212,35,79,0,0,3910
1713469399.150542,7202968,861,5,2,-352,-1260,24011,212,35,79,0,0,3909
1713469399.1545453,7202972,860,0,1,-352,-1258,24011,208,35,79,0,0,3910
1713469399.158581,7202976,859,-4,-4,-344,-1259,24011,208,35,79,0,0,3910
1713469399.1625447,7202980,859,-3,-4,-352,-1260,24011,208,35,79,0,0,3909
1713469399.1665447,7202984,860,3,-5,-360,-1260,24012,198,35,79,0,0,3910
1713469399.1705432,7202988,860,2,0,-344,-1261,24012,198,35,79,0,0,3909
1713469399.1745448,7202992,860,0,0,-352,-1260,24011,193,35,79,0,0,3910
1713469399.1785445,7202996,861,3,5,-352,-1261,24011,193,35,79,0,0,3910
1713469399.1825438,7203000,860,-5,0,-352,-1264,24011,193,35,79,0,0,3910
1713469399.1865475,7203004,861,2,-3,-352,-1264,24015,187,35,79,0,0,3910
1713469399.190543,7203008,861,0,-2,-352,-1263,24015,187,35,79,0,0,3910
1713469399.1945436,7203012,860,-2,-1,-352,-1260,24012,204,35,79,0,0,3910
1713469399.198561,7203016,859,-7,-3,-344,-1262,24012,204,35,79,0,0,3909
1713469399.202541,7203020,859,-3,-6,-344,-1259,24012,204,35,79,0,0,3910
1713469399.2065465,7203024,860,2,1,-352,-1257,24009,207,35,79,0,0,3910
1713469399.210542,7203028,860,0,-2,-352,-1257,24009,207,35,79,0,0,3909
1713469399.2145603,7203032,860,-1,2,-352,-1260,24006,215,35,79,0,0,3911
1713469399.218553,7203036,859,-4,-3,-344,-1262,24006,215,35,79,0,0,3910
1713469399.2225416,7203040,860,5,-2,-352,-1263,24006,215,35,79,0,0,3909
1713469399.2265775,7203044,860,2,-1,-352,-1263,24007,202,35,79,0,0,3909
1713469399.2305446,7203048,859,-4,-1,-352,-1264,24007,202,35,79,0,0,3910
1713469399.234542,7203052,860,0,0,-344,-1263,24009,200,35,79,0,0,3910
1713469399.2385597,7203056,861,5,2,-344,-1263,24009,200,35,79,0,0,3910
1713469399.242544,7203060,860,-3,-1,-352,-1260,24009,200,35,79,0,0,3910
1713469399.2465427,7203064,860,1,-2,-352,-1260,24009,208,35,79,0,0,3909
1713469399.250542,7203068,860,0,-6,-352,-1260,24009,208,35,79,0,0,3910
1713469399.2550747,7203072,860,-1,0,-352,-1259,24006,215,35,79,0,0,3910
1713469399.2585452,7203076,860,0,-6,-344,-1258,24006,215,35,79,0,0,3910
1713469399.2625434,7203080,859,-2,-3,-352,-1262,24006,215,35,79,0,0,3910
1713469399.2665424,7203084,860,2,2,-360,-1262,24004,202,35,79,0,0,3909
1713469399.2705555,7203088,860,-1,0,-344,-1262,24004,202,35,79,0,0,3909
1713469399.2745445,7203092,859,-3,-3,-352,-1261,24007,204,35,79,0,0,3909
1713469399.2785482,7203096,860,4,0,-352,-1263,24007,204,35,79,0,0,3909
1713469399.2825375,7203100,861,0,0,-352,-1263,24007,204,35,79,0,0,3910
1713469399.2865624,7203104,861,0,2,-344,-1262,24008,213,35,79,0,0,3910
1713469399.2905364,7203108,859,-9,-4,-352,-1262,24008,213,35,79,0,0,3909
1713469399.2945392,7203112,860,5,0,-352,-1261,24008,205,35,79,0,0,3910
1713469399.2985418,7203116,860,0,0,-352,-1260,24008,205,35,79,0,0,3910
1713469399.3025367,7203120,860,0,0,-352,-1260,24008,205,35,79,0,0,3910
1713469399.3065562,7203124,861,5,0,-352,-1260,24005,199,35,79,0,0,3910
1713469399.3105857,7203128,861,-3,4,-360,-1259,24005,199,35,79,0,0,3910
1713469399.3145516,7203132,859,-3,-1,-352,-1261,24004,192,35,79,0,0,3910
1713469399.3185418,7203136,859,0,-5,-344,-1262,24004,192,35,79,0,0,3909
1713469399.3225884,7203137,860,-3,0,-352,-1262,24004,192,35,79,0,0,3910
1713469399.3269298,7203144,859,-7,-3,-352,-1262,24008,192,35,79,0,0,3910
1713469399.330576,7203148,860,2,0,-352,-1263,24008,192,35,79,0,0,3910
1713469399.334549,7203152,859,0,0,-352,-1261,24006,207,35,79,0,0,3910
1713469399.338554,7203156,860,1,1,-344,-1263,24006,207,35,79,0,0,3910
1713469399.3425803,7203160,860,1,-2,-352,-1262,24006,207,35,79,0,0,3910
1713469399.3469183,7203164,861,1,0,-352,-1260,24003,212,35,79,0,0,3910
1713469399.351364,7203169,860,-1,2,-352,-1256,24003,212,35,79,0,0,3910
1713469399.3545763,7203172,860,1,-3,-352,-1259,24001,215,35,79,0,0,3909
1713469399.3585851,7203176,860,0,1,-344,-1257,24001,215,35,79,0,0,3910
1713469399.362635,7203180,860,4,1,-352,-1259,24001,215,35,79,0,0,3910
1713469399.366551,7203184,860,0,3,-352,-1260,24007,215,35,79,0,0,3910
1713469399.3705401,7203188,860,0,0,-344,-1261,24007,215,35,79,0,0,3910
1713469399.3745368,7203192,860,0,1,-352,-1261,24006,221,35,79,0,0,3908
1713469399.378563,7203196,859,0,0,-352,-1259,24006,221,35,79,0,0,3910
1713469399.382737,7203200,859,-5,-1,-344,-1264,24006,221,35,79,0,0,3910
1713469399.386576,7203204,860,0,2,-344,-1263,24002,206,35,79,0,0,3910
1713469399.3905444,7203208,860,-1,4,-352,-1260,24002,206,35,79,0,0,3908
1713469399.3945415,7203212,861,2,-4,-360,-1262,24000,194,35,79,0,0,3909
1713469399.398543,7203216,860,-4,-3,-352,-1263,24000,194,35,79,0,0,3910
1713469399.4025488,7203220,860,0,2,-352,-1259,24000,194,35,79,0,0,3910
1713469399.4065413,7203224,861,4,2,-352,-1257,24003,194,35,79,0,0,3910
1713469399.410553,7203228,861,-3,0,-352,-1260,24003,194,35,79,0,0,3909
1713469399.4145415,7203232,860,0,-3,-352,-1261,24007,211,35,79,0,0,3909
1713469399.4185488,7203236,860,1,3,-352,-1262,24007,211,35,79,0,0,3910
1713469399.4225385,7203240,860,0,-2,-360,-1263,24007,211,35,79,0,0,3910
1713469399.426542,7203244,860,1,2,-352,-1263,24008,222,35,79,0,0,3910
1713469399.4305367,7203248,861,1,-1,-352,-1262,24008,222,35,79,0,0,3910
1713469399.4345374,7203252,860,-2,2,-360,-1263,24006,225,35,79,0,0,3910
1713469399.4385412,7203256,861,4,-3,-344,-1262,24006,225,35,79,0,0,3908
1713469399.4425366,7203260,859,-7,-1,-344,-1264,24006,225,35,79,0,0,3910
1713469399.4465399,7203264,860,5,3,-352,-1259,24008,215,35,79,0,0,3910
1713469399.4505386,7203268,860,-1,5,-352,-1259,24008,215,35,79,0,0,3909
1713469399.4545412,7203272,860,5,0,-352,-1259,24005,207,35,79,0,0,3910
1713469399.4585485,7203276,861,-1,-1,-352,-1259,24005,207,35,79,0,0,3910
1713469399.4625378,7203280,860,-6,-2,-352,-1261,24005,207,35,79,0,0,3910
1713469399.466544,7203284,860,5,1,-352,-1261,24005,212,35,79,0,0,3909
1713469399.4705367,7203288,861,5,3,-344,-1264,24005,212,35,79,0,0,3909
1713469399.4745355,7203292,860,-3,-1,-352,-1263,23999,210,35,79,0,0,3908
1713469399.478556,7203296,861,5,5,-352,-1261,23999,210,35,79,0,0,3910
1713469399.4825401,7203300,860,-1,0,-352,-1261,23999,210,35,79,0,0,3910
1713469399.4865406,7203304,861,5,-1,-352,-1263,24005,210,35,79,0,0,3908
1713469399.4905405,7203308,861,0,-2,-352,-1262,24005,210,35,79,0,0,3910
1713469399.4945397,7203312,861,3,1,-344,-1262,24008,217,35,79,0,0,3908
1713469399.498541,7203316,860,-3,5,-344,-1262,24008,217,35,79,0,0,3909
1713469399.502539,7203320,859,0,1,-352,-1256,24008,217,35,79,0,0,3910
1713469399.5065556,7203324,861,7,7,-352,-1257,24014,226,35,79,0,0,3910
1713469399.5105941,7203328,860,-2,5,-360,-1261,24014,226,35,79,0,0,3910
1713469399.5145547,7203332,860,0,1,-344,-1263,24012,224,35,79,0,0,3910
1713469399.5185447,7203336,859,0,0,-352,-1263,24012,224,35,79,0,0,3910
1713469399.5225532,7203340,861,8,0,-352,-1263,24012,224,35,79,0,0,3910
1713469399.52719,7203344,860,-5,2,-344,-1263,24008,203,35,79,0,0,3909
1713469399.5305774,7203348,860,0,3,-352,-1262,24008,203,35,79,0,0,3910
1713469399.5345416,7203352,861,4,2,-352,-1259,24007,197,35,79,0,0,3909
1713469399.538544,7203356,860,0,2,-352,-1262,24007,197,35,79,0,0,3910
1713469399.54254,7203360,859,-1,-1,-344,-1261,24007,197,35,79,0,0,3910
1713469399.546557,7203364,859,-3,1,-352,-1262,24015,211,35,79,0,0,3910
1713469399.5505471,7203368,861,9,3,-344,-1261,24015,211,35,79,0,0,3910
1713469399.5545516,7203372,860,-1,2,-360,-1257,24012,224,35,79,0,0,3910
